ID,Generator,Status,Result Status,Proxy Role,Keep SR,Has SR,Optimal,Rating,CPOR,PERMI_37,PERMI_38,PERMJ_37,PERMJ_38,PERMK_37,PERMK_38,POR_38,PRPOR,POR_37,GAS_MASS_INJ,GAS_MASS_PRD,WBP_INJ,WBP_PRD,WBT_INJ,WBT_PRD,Execution Node,Derived Case Name,MCMC Count,Comment
861,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.16E-06,1273.7374,1118.1818,849.49495,1033.3333,863.63636,679.79798,0.17575758,4333.3333,0.25151515,0,0,22516.424,22428.336,25,90.505737,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00861,0,
862,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,8.52E-06,184.84848,1344.4444,1273.7374,1471.7172,580.80808,1259.596,0.24848485,8474.7475,0.31818182,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00862,0,
863,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.45E-06,594.94949,976.76768,439.39394,1075.7576,1061.6162,255.55556,0.21212121,11000,0.36969697,0,0,22417.375,22338.795,25,90.352333,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00863,0,
864,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.03E-06,651.51515,863.63636,269.69697,1231.3131,651.51515,269.69697,0.17272727,7666.6667,0.33636364,0,0,22318.32,22240.016,25,89.608673,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00864,0,
865,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.58E-06,1047.4747,411.11111,128.28283,269.69697,566.66667,863.63636,0.38484848,6959.596,0.26969697,0,0,22288.318,22218.543,25,93.193039,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00865,0,
866,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.03E-06,1429.2929,1231.3131,665.65657,481.81818,495.9596,1188.8889,0.2969697,8373.7374,0.16363636,0,0,22619.197,22532.301,25,91.665977,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00866,0,
867,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.98E-06,1118.1818,1443.4343,495.9596,1146.4646,1217.1717,297.9798,0.36363636,7262.6263,0.16969697,0,0,22250.965,22163.971,25,92.121788,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00867,0,
868,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.54E-06,623.23232,764.64646,906.06061,708.08081,1047.4747,821.21212,0.38787879,8474.7475,0.3030303,0,0,22544.633,22459.373,25,89.141525,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00868,0,
869,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.60E-06,552.52525,312.12121,524.24242,128.28283,227.27273,1245.4545,0.32727273,3929.2929,0.11212121,0,0,22861.166,22777.562,25,89.410728,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00869,0,
870,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.91E-06,821.21212,382.82828,778.78788,142.42424,1118.1818,835.35354,0.36666667,10191.919,0.33333333,0,0,22755.41,22685.898,25,88.722282,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00870,0,
871,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.27E-06,1401.0101,1132.3232,326.26263,100,495.9596,1415.1515,0.12727273,5040.404,0.2,0,0,22724.012,22649.422,25,93.577911,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00871,0,
872,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.70E-06,821.21212,792.92929,736.36364,1174.7475,623.23232,665.65657,0.22727273,1303.0303,0.1,0,0,22677.871,22591.301,25,90.200775,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00872,0,
873,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.02E-06,1033.3333,1259.596,524.24242,863.63636,269.69697,623.23232,0.19393939,10898.99,0.3969697,0,0,22412.293,22331.006,25,91.383934,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00873,0,
874,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.43E-06,877.77778,425.25253,792.92929,1231.3131,1372.7273,1104.0404,0.38484848,11000,0.27272727,0,0,22542.594,22457.158,25,88.716614,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00874,0,
875,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.52E-06,708.08081,1302.0202,170.70707,1344.4444,1457.5758,1160.6061,0.33333333,5848.4848,0.36666667,0,0,22076.861,21998.504,25,90.247742,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00875,0,
876,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.23E-06,580.80808,693.93939,623.23232,1174.7475,100,411.11111,0.16666667,4838.3838,0.37575758,0,0,22504.08,22425.725,25,88.531075,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00876,0,
877,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.19E-06,411.11111,1401.0101,665.65657,906.06061,1344.4444,297.9798,0.36060606,4636.3636,0.1030303,0,0,22401.004,22314.211,25,90.711983,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00877,0,
878,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.41E-06,326.26263,297.9798,396.9697,1188.8889,1146.4646,920.20202,0.29393939,6757.5758,0.16060606,0,0,22791.309,22709.424,25,86.501015,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00878,0,
879,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.35E-06,1005.0505,778.78788,906.06061,1429.2929,255.55556,1245.4545,0.18484848,1606.0606,0.1,0,0,22875.785,22789.807,25,89.660515,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00879,0,
880,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.04E-06,1500,1146.4646,1075.7576,1075.7576,750.50505,100,0.15151515,8171.7172,0.21212121,0,0,22645.795,22559.277,25,90.223915,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00880,0,
881,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.68E-06,792.92929,1089.899,1287.8788,1033.3333,1259.596,948.48485,0.19090909,4737.3737,0.18787879,0,0,22523.297,22436.27,25,88.906647,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00881,0,
882,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.04E-06,920.20202,679.79798,736.36364,1485.8586,679.79798,114.14141,0.16060606,2212.1212,0.21818182,0,0,22599.736,22513.668,25,89.57724,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00882,0,
883,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.75E-06,693.93939,227.27273,1132.3232,1174.7475,1316.1616,354.54545,0.20909091,9484.8485,0.26363636,0,0,22752.156,22665.057,25,87.350075,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00883,0,
884,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.62E-06,552.52525,198.9899,312.12121,1316.1616,1132.3232,778.78788,0.26666667,8777.7778,0.10909091,0,0,22820.691,22737.283,25,85.711632,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00884,0,
885,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.36E-06,184.84848,736.36364,552.52525,1005.0505,764.64646,439.39394,0.35757576,5949.4949,0.22121212,0,0,22436.83,22353.268,25,88.980881,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00885,0,
886,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.27E-06,1330.303,623.23232,1047.4747,1217.1717,552.52525,920.20202,0.23939394,7565.6566,0.25757576,0,0,22783.039,22696.039,25,89.114754,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00886,0,
887,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.92E-06,1089.899,1203.0303,1358.5859,1457.5758,552.52525,1132.3232,0.21515152,9181.8182,0.24848485,0,0,22464.42,22377.801,25,89.846275,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00887,0,
888,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.63E-06,510.10101,778.78788,1287.8788,1372.7273,1302.0202,594.94949,0.15757576,8070.7071,0.13939394,0,0,22562.549,22475.908,25,88.411293,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00888,0,
889,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.77E-06,891.91919,283.83838,170.70707,283.83838,297.9798,467.67677,0.33939394,3525.2525,0.33333333,0,0,22374.094,22306.045,25,92.247719,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00889,0,
890,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.57E-06,1118.1818,821.21212,312.12121,1132.3232,651.51515,948.48485,0.29090909,4636.3636,0.30606061,0,0,22173.871,22094.223,25,90.479416,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00890,0,
891,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.48E-06,1188.8889,1443.4343,693.93939,1203.0303,1188.8889,1401.0101,0.2,5242.4242,0.27575758,0,0,22360.615,22273.93,25,91.128944,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00891,0,
892,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.88E-06,538.38384,637.37374,227.27273,750.50505,651.51515,467.67677,0.16060606,7666.6667,0.13030303,0,0,22512.037,22430.197,25,90.444244,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00892,0,
893,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.96E-06,396.9697,1344.4444,142.42424,1104.0404,128.28283,1302.0202,0.3,10090.909,0.23333333,0,0,22080.994,22002.242,25,90.556381,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00893,0,
894,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.30E-06,241.41414,1245.4545,269.69697,863.63636,580.80808,1372.7273,0.32424242,6555.5556,0.29090909,0,0,22314.979,22237.053,25,90.487312,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00894,0,
895,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.25E-06,1372.7273,1457.5758,1316.1616,1132.3232,863.63636,764.64646,0.23030303,3828.2828,0.38181818,0,0,22469.305,22382.721,25,89.908012,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00895,0,
896,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,6.82E-06,764.64646,609.09091,326.26263,354.54545,128.28283,1500,0.1969697,6454.5455,0.3,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00896,0,
897,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.29E-06,510.10101,241.41414,877.77778,439.39394,1005.0505,693.93939,0.26969697,4939.3939,0.10909091,0,0,22809.225,22723.117,25,87.44709,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00897,0,
898,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.37E-06,1457.5758,877.77778,1259.596,1330.303,679.79798,241.41414,0.34848485,3020.202,0.33939394,0,0,22515.416,22428.533,25,89.334503,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00898,0,
899,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.66E-06,1316.1616,1061.6162,1061.6162,1047.4747,976.76768,1386.8687,0.1,4737.3737,0.13030303,0,0,22681.125,22594.738,25,89.916893,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00899,0,
900,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.58E-06,708.08081,665.65657,891.91919,1344.4444,1287.8788,170.70707,0.33636364,1909.0909,0.12727273,0,0,22541.373,22454.881,25,89.017097,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00900,0,
901,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.52E-06,764.64646,609.09091,312.12121,1089.899,566.66667,948.48485,0.3969697,3121.2121,0.21818182,0,0,22412.76,22331.836,25,89.619133,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00901,0,
902,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,1.00E-05,340.40404,156.56566,623.23232,778.78788,566.66667,524.24242,0.11515152,1101.0101,0.18787879,0,0,22841.904,22760.729,25,85.966911,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00902,0,
903,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,3.99E-06,1146.4646,1188.8889,552.52525,807.07071,849.49495,778.78788,0.13333333,6151.5152,0.36666667,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00903,0,
904,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.69E-06,1500,693.93939,920.20202,594.94949,1302.0202,510.10101,0.24545455,8979.798,0.2030303,0,0,22747.465,22660.898,25,89.997795,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00904,0,
905,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.07E-06,481.81818,1302.0202,312.12121,142.42424,1188.8889,495.9596,0.16969697,5545.4545,0.34848485,0,0,22804.775,22736.279,25,93.33815,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00905,0,
906,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.28E-06,1287.8788,849.49495,1344.4444,354.54545,1146.4646,778.78788,0.11212121,3222.2222,0.27272727,0,0,22960.424,22874.33,25,89.076042,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00906,0,
907,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.42E-06,538.38384,1231.3131,1344.4444,467.67677,1188.8889,580.80808,0.14848485,5141.4141,0.3030303,0,0,22425.004,22338.805,25,88.442772,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00907,0,
908,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.41E-06,467.67677,807.07071,1415.1515,269.69697,948.48485,213.13131,0.14848485,3323.2323,0.38484848,0,0,22560.203,22477.311,25,88.763809,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00908,0,
909,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.41E-06,651.51515,750.50505,170.70707,1457.5758,1457.5758,1033.3333,0.33333333,7464.6465,0.20606061,0,0,22171.777,22090.445,25,88.45433,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00909,0,
910,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.18E-06,934.34343,990.90909,114.14141,326.26263,778.78788,934.34343,0.27272727,4838.3838,0.38484848,0,0,21976.877,21904.971,25,93.759483,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00910,0,
911,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.79E-06,679.79798,1485.8586,891.91919,962.62626,1146.4646,1231.3131,0.31515152,5646.4646,0.18484848,0,0,22429.4,22342.211,25,90.27121,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00911,0,
912,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.59E-06,821.21212,1471.7172,948.48485,552.52525,609.09091,637.37374,0.17575758,6858.5859,0.4,0,0,22498.414,22413.551,25,89.761452,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00912,0,
913,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.45E-06,1047.4747,990.90909,1188.8889,637.37374,1429.2929,1259.596,0.18787879,9787.8788,0.28787879,0,0,22605.861,22518.748,25,88.806618,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00913,0,
914,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.61E-06,1443.4343,1132.3232,990.90909,891.91919,198.9899,283.83838,0.38181818,9787.8788,0.11515152,0,0,22596.168,22510.131,25,90.255241,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00914,0,
915,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.80E-06,566.66667,1075.7576,609.09091,891.91919,1019.1919,382.82828,0.34848485,8777.7778,0.35757576,0,0,22439.291,22359.061,25,89.996933,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00915,0,
916,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.19E-06,1047.4747,1075.7576,849.49495,1287.8788,326.26263,1415.1515,0.27575758,9888.8889,0.29393939,0,0,22457.189,22370.951,25,89.990906,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00916,0,
917,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.47E-06,934.34343,467.67677,1471.7172,1358.5859,1132.3232,425.25253,0.12121212,2919.1919,0.32727273,0,0,22659.613,22572.566,25,87.657829,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00917,0,
918,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.66E-06,552.52525,439.39394,580.80808,665.65657,1471.7172,849.49495,0.23333333,3222.2222,0.22121212,0,0,22649.971,22566.588,25,89.249504,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00918,0,
919,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.02E-06,1231.3131,1104.0404,354.54545,453.53535,1386.8687,396.9697,0.32121212,8777.7778,0.18484848,0,0,22417.164,22332.498,25,92.871971,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00919,0,
920,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,1.00E-05,1273.7374,340.40404,128.28283,213.13131,198.9899,835.35354,0.32424242,6353.5354,0.38181818,0,0,22193.766,22126.027,25,93.534477,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00920,0,
921,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.86E-06,693.93939,269.69697,976.76768,1019.1919,679.79798,411.11111,0.29393939,10797.98,0.1969697,0,0,22655.539,22568.27,25,87.658318,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00921,0,
922,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.53E-06,750.50505,425.25253,693.93939,1457.5758,128.28283,1500,0.28181818,9888.8889,0.1969697,0,0,22608.965,22523.547,25,88.072922,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00922,0,
923,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.09E-06,100,510.10101,510.10101,1401.0101,1386.8687,821.21212,0.21212121,1808.0808,0.26363636,0,0,22370.684,22288.096,25,86.186752,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00923,0,
924,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.23E-06,736.36364,552.52525,439.39394,1358.5859,1443.4343,1033.3333,0.37575758,7969.697,0.36060606,0,0,22466.002,22386.25,25,89.48642,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00924,0,
925,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.07E-06,368.68687,1061.6162,1217.1717,1316.1616,297.9798,1146.4646,0.39090909,11000,0.22121212,0,0,22085.863,21999.055,25,89.099617,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00925,0,
926,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.10E-06,920.20202,1287.8788,481.81818,708.08081,1231.3131,906.06061,0.38181818,5141.4141,0.25757576,0,0,22445.354,22361.576,25,91.810448,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00926,0,
927,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.49E-06,1203.0303,679.79798,934.34343,891.91919,481.81818,962.62626,0.26666667,4737.3737,0.13333333,0,0,22933.473,22847.242,25,89.761215,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00927,0,
928,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.97E-06,156.56566,453.53535,481.81818,552.52525,693.93939,538.38384,0.36060606,9484.8485,0.24545455,0,0,22580.607,22504.877,25,88.542885,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00928,0,
929,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.57E-06,241.41414,736.36364,382.82828,1415.1515,382.82828,1188.8889,0.12727273,6555.5556,0.21515152,0,0,22414.822,22332.436,25,88.387199,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00929,0,
930,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.38E-06,1358.5859,1259.596,863.63636,609.09091,1118.1818,1471.7172,0.18484848,7565.6566,0.20606061,0,0,22620.002,22532.586,25,90.337753,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00930,0,
931,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.24E-06,821.21212,976.76768,863.63636,948.48485,1287.8788,552.52525,0.3969697,1707.0707,0.32727273,0,0,22495.818,22408.904,25,89.487434,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00931,0,
932,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.30E-06,693.93939,368.68687,962.62626,906.06061,962.62626,1429.2929,0.23333333,8272.7273,0.34848485,0,0,22607.135,22522.969,25,88.062538,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00932,0,
933,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.22E-06,1089.899,1203.0303,495.9596,1104.0404,213.13131,269.69697,0.19393939,3525.2525,0.28181818,0,0,22360.064,22278.135,25,91.164566,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00933,0,
934,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.47E-06,1188.8889,439.39394,114.14141,1104.0404,1485.8586,297.9798,0.20606061,1909.0909,0.15757576,0,0,21905.189,21824.623,25,88.703651,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00934,0,
935,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.00E-06,1457.5758,184.84848,425.25253,990.90909,665.65657,354.54545,0.1,4030.303,0.22727273,0,0,22914.434,22832.721,25,88.746277,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00935,0,
936,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,1.00E-05,906.06061,679.79798,340.40404,1401.0101,1372.7273,1386.8687,0.1969697,7363.6364,0.25151515,0,0,22393.066,22311.109,25,89.16745,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00936,0,
937,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.19E-06,142.42424,1429.2929,1118.1818,1075.7576,170.70707,1231.3131,0.3030303,1202.0202,0.17878788,0,0,21944.957,21859.277,25,89.152306,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00937,0,
938,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.53E-06,1203.0303,722.22222,184.84848,467.67677,396.9697,962.62626,0.26363636,10898.99,0.31212121,0,0,22170.342,22095.797,25,92.661613,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00938,0,
939,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.18E-06,312.12121,594.94949,255.55556,906.06061,100,213.13131,0.36363636,1404.0404,0.23636364,0,0,22472.232,22395.607,25,89.17186,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00939,0,
940,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.70E-06,354.54545,566.66667,1061.6162,114.14141,807.07071,1118.1818,0.37272727,8171.7172,0.13030303,0,0,22880.453,22794.252,25,88.072319,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00940,0,
941,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.49E-06,481.81818,142.42424,1401.0101,1443.4343,114.14141,100,0.3030303,10393.939,0.3,0,0,22932.361,22848.418,25,84.621788,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00941,0,
942,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.86E-06,1429.2929,1174.7475,326.26263,467.67677,976.76768,736.36364,0.19090909,2414.1414,0.16666667,0,0,22341.777,22256.992,25,93.380974,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00942,0,
943,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.31E-06,411.11111,750.50505,1231.3131,114.14141,524.24242,693.93939,0.38484848,9181.8182,0.17272727,0,0,22643.98,22557.512,25,88.248505,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00943,0,
944,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.08E-06,1330.303,142.42424,439.39394,722.22222,552.52525,651.51515,0.31818182,2616.1616,0.39090909,0,0,22479.219,22406.41,25,89.774315,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00944,0,
945,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.36E-06,425.25253,1132.3232,863.63636,1033.3333,679.79798,637.37374,0.22727273,3929.2929,0.25454545,0,0,22407.555,22320.574,25,89.730896,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00945,0,
946,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.85E-06,1146.4646,1386.8687,1429.2929,1287.8788,1259.596,241.41414,0.36969697,4131.3131,0.26666667,0,0,22453.541,22367.217,25,89.538979,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00946,0,
947,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.49E-06,156.56566,1033.3333,495.9596,1372.7273,962.62626,807.07071,0.28484848,9787.8788,0.24242424,0,0,22049.832,21965.799,25,89.561577,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00947,0,
